"","AgeRings","Weight_g","Species","Length_cm"
"37443",7,5638.24067942552,"Cod",81
"37444",8,5854.67955163808,"Cod",82
"37445",7,6304.22944219322,"Cod",84
"37446",2,193.366554425623,"Cod",27
"37447",2,193.366554425623,"Cod",27
"37448",2,216.207004073774,"Cod",28
"37449",2,216.207004073774,"Cod",28
"37450",2,216.207004073774,"Cod",28
"37451",2,240.799985392402,"Cod",29
"37452",2,240.799985392402,"Cod",29
"37453",2,240.799985392402,"Cod",29
"37454",2,267.212551949008,"Cod",30
"37455",2,267.212551949008,"Cod",30
"37456",2,267.212551949008,"Cod",30
"37457",2,295.511919421018,"Cod",31
"37458",2,295.511919421018,"Cod",31
"37459",2,295.511919421018,"Cod",31
"37460",2,325.765460560781,"Cod",32
"37461",2,325.765460560781,"Cod",32
"37462",2,325.765460560781,"Cod",32
"37463",2,358.040700474711,"Cod",33
"37464",2,358.040700474711,"Cod",33
"37465",2,358.040700474711,"Cod",33
"37466",2,392.40531218777,"Cod",34
"37467",2,392.40531218777,"Cod",34
"37468",2,392.40531218777,"Cod",34
"37469",2,428.927112467869,"Cod",35
"37470",3,467.674057887759,"Cod",36
"37471",3,467.674057887759,"Cod",36
"37472",2,467.674057887759,"Cod",36
"37473",3,508.714241104477,"Cod",37
"37474",2,508.714241104477,"Cod",37
"37475",2,508.714241104477,"Cod",37
"37476",2,552.115887338607,"Cod",38
"37477",2,552.115887338607,"Cod",38
"37478",3,552.115887338607,"Cod",38
"37479",3,597.947351037502,"Cod",39
"37480",3,597.947351037502,"Cod",39
"37481",3,597.947351037502,"Cod",39
"37482",2,646.277112708259,"Cod",40
"37483",3,646.277112708259,"Cod",40
"37484",4,646.277112708259,"Cod",40
"37485",3,697.173775907659,"Cod",41
"37486",3,697.173775907659,"Cod",41
"37487",4,697.173775907659,"Cod",41
"37488",3,750.706064377574,"Cod",42
"37489",3,750.706064377574,"Cod",42
"37490",3,750.706064377574,"Cod",42
"37491",3,806.942819315405,"Cod",43
"37492",3,806.942819315405,"Cod",43
"37493",3,806.942819315405,"Cod",43
"37494",3,865.952996770136,"Cod",44
"37495",3,865.952996770136,"Cod",44
"37496",3,865.952996770136,"Cod",44
"37497",3,927.805665155418,"Cod",45
"37498",3,927.805665155418,"Cod",45
"37499",3,927.805665155418,"Cod",45
"37500",3,992.570002871883,"Cod",46
"37501",4,992.570002871883,"Cod",46
"37502",3,992.570002871883,"Cod",46
"37503",3,1060.31529603157,"Cod",47
"37504",3,1060.31529603157,"Cod",47
"37505",3,1060.31529603157,"Cod",47
"37506",3,1131.11093627793,"Cod",48
"37507",4,1131.11093627793,"Cod",48
"37508",3,1131.11093627793,"Cod",48
"37509",3,1205.02641869547,"Cod",49
"37510",3,1205.02641869547,"Cod",49
"37511",4,1205.02641869547,"Cod",49
"37512",4,1282.13133980358,"Cod",50
"37513",5,1282.13133980358,"Cod",50
"37514",4,1282.13133980358,"Cod",50
"37515",5,1362.49539562936,"Cod",51
"37516",7,1362.49539562936,"Cod",51
"37517",4,1362.49539562936,"Cod",51
"37518",4,1446.18837985505,"Cod",52
"37519",4,1446.18837985505,"Cod",52
"37520",5,1446.18837985505,"Cod",52
"37521",4,1533.28018203557,"Cod",53
"37522",5,1533.28018203557,"Cod",53
"37523",5,1533.28018203557,"Cod",53
"37524",4,1623.84078588228,"Cod",54
"37525",4,1623.84078588228,"Cod",54
"37526",4,1623.84078588228,"Cod",54
"37527",5,1717.94026760934,"Cod",55
"37528",5,1717.94026760934,"Cod",55
"37529",5,1717.94026760934,"Cod",55
"37530",4,1815.64879433921,"Cod",56
"37531",5,1815.64879433921,"Cod",56
"37532",5,1815.64879433921,"Cod",56
"37533",5,1815.64879433921,"Cod",56
"37534",4,1917.03662256414,"Cod",57
"37535",4,1917.03662256414,"Cod",57
"37536",5,1917.03662256414,"Cod",57
"37537",5,2022.17409666077,"Cod",58
"37538",5,2022.17409666077,"Cod",58
"37539",5,2022.17409666077,"Cod",58
"37540",4,2131.13164745505,"Cod",59
"37541",4,2131.13164745505,"Cod",59
"37542",5,2131.13164745505,"Cod",59
"37543",5,2243.97979083495,"Cod",60
"37544",7,2360.78912640864,"Cod",61
"37545",6,2360.78912640864,"Cod",61
"37546",6,2360.78912640864,"Cod",61
"37547",4,2606.57418341993,"Cod",63
"37548",6,2606.57418341993,"Cod",63
"37549",6,2606.57418341993,"Cod",63
"37550",6,2735.69151119043,"Cod",64
"37551",6,2735.69151119043,"Cod",64
"37552",6,2869.05324142113,"Cod",65
"37553",7,3446.36531858578,"Cod",69
"37554",7,3602.01556812632,"Cod",70
"37555",5,3762.33734376734,"Cod",71
"37556",7,3927.40208849985,"Cod",72
"37557",6,4451.7696188541,"Cod",75
"37558",7,4451.7696188541,"Cod",75
"37559",7,5021.40248249828,"Cod",78
"37560",7,5021.40248249828,"Cod",78
"37561",6,5021.40248249828,"Cod",78
"37562",7,5221.674222784,"Cod",79
"37563",7,5854.67955163808,"Cod",82
"37564",7,6076.65172807729,"Cod",83
"37565",6,6776.49072132172,"Cod",86
"37566",7,7021.3190552906,"Cod",87
"37567",8,7791.46468698911,"Cod",90
"37568",7,7791.46468698911,"Cod",90
"37569",8,8904.24524916054,"Cod",94
"37570",10,10439.85940745,"Cod",99
"37571",11,16098.7626065759,"Cod",114
"37572",1,65.7458217003128,"Cod",19
"37573",2,134.692407237676,"Cod",24
"37574",2,193.366554425623,"Cod",27
"37575",2,193.366554425623,"Cod",27
"37576",2,216.207004073774,"Cod",28
"37577",2,240.799985392402,"Cod",29
"37578",2,267.212551949008,"Cod",30
"37579",3,295.511919421018,"Cod",31
"37580",2,325.765460560781,"Cod",32
"37581",2,325.765460560781,"Cod",32
"37582",2,325.765460560781,"Cod",32
"37583",2,358.040700474711,"Cod",33
"37584",2,358.040700474711,"Cod",33
"37585",2,358.040700474711,"Cod",33
"37586",2,392.40531218777,"Cod",34
"37587",3,392.40531218777,"Cod",34
"37588",2,428.927112467869,"Cod",35
"37589",3,467.674057887759,"Cod",36
"37590",3,467.674057887759,"Cod",36
"37591",2,508.714241104477,"Cod",37
"37592",3,508.714241104477,"Cod",37
"37593",3,552.115887338607,"Cod",38
"37594",2,646.277112708259,"Cod",40
"37595",3,806.942819315405,"Cod",43
"37596",3,927.805665155418,"Cod",45
"37597",4,927.805665155418,"Cod",45
"37598",4,992.570002871883,"Cod",46
"37599",3,1060.31529603157,"Cod",47
"37600",4,1060.31529603157,"Cod",47
"37601",4,1131.11093627793,"Cod",48
"37602",4,1131.11093627793,"Cod",48
"37603",4,1131.11093627793,"Cod",48
"37604",3,1205.02641869547,"Cod",49
"37605",4,1205.02641869547,"Cod",49
"37606",3,1282.13133980358,"Cod",50
"37607",4,1282.13133980358,"Cod",50
"37608",4,1282.13133980358,"Cod",50
"37609",4,1533.28018203557,"Cod",53
"37610",5,2022.17409666077,"Cod",58
"37611",4,2022.17409666077,"Cod",58
"37612",4,2243.97979083495,"Cod",60
"37613",6,3762.33734376734,"Cod",71
"37614",6,4636.52206586152,"Cod",76
"37615",6,4826.37573619248,"Cod",77
"37616",10,7021.3190552906,"Cod",87
"37617",1,4.61934993124415,"Cod",8
"37618",2,134.692407237676,"Cod",24
"37619",2,216.207004073774,"Cod",28
"37620",2,240.799985392402,"Cod",29
"37621",2,240.799985392402,"Cod",29
"37622",2,267.212551949008,"Cod",30
"37623",2,267.212551949008,"Cod",30
"37624",2,267.212551949008,"Cod",30
"37625",2,295.511919421018,"Cod",31
"37626",2,295.511919421018,"Cod",31
"37627",3,295.511919421018,"Cod",31
"37628",2,325.765460560781,"Cod",32
"37629",2,325.765460560781,"Cod",32
"37630",2,325.765460560781,"Cod",32
"37631",2,358.040700474711,"Cod",33
"37632",2,358.040700474711,"Cod",33
"37633",2,358.040700474711,"Cod",33
"37634",2,392.40531218777,"Cod",34
"37635",2,392.40531218777,"Cod",34
"37636",3,392.40531218777,"Cod",34
"37637",2,428.927112467869,"Cod",35
"37638",3,428.927112467869,"Cod",35
"37639",2,467.674057887759,"Cod",36
"37640",2,467.674057887759,"Cod",36
"37641",2,467.674057887759,"Cod",36
"37642",3,508.714241104477,"Cod",37
"37643",3,508.714241104477,"Cod",37
"37644",2,508.714241104477,"Cod",37
"37645",3,597.947351037502,"Cod",39
"37646",3,597.947351037502,"Cod",39
"37647",2,646.277112708259,"Cod",40
"37648",3,646.277112708259,"Cod",40
"37649",3,646.277112708259,"Cod",40
"37650",3,697.173775907659,"Cod",41
"37651",3,697.173775907659,"Cod",41
"37652",3,697.173775907659,"Cod",41
"37653",3,697.173775907659,"Cod",41
"37654",3,750.706064377574,"Cod",42
"37655",4,750.706064377574,"Cod",42
"37656",4,750.706064377574,"Cod",42
"37657",3,806.942819315405,"Cod",43
"37658",3,806.942819315405,"Cod",43
"37659",3,806.942819315405,"Cod",43
"37660",3,865.952996770136,"Cod",44
"37661",3,865.952996770136,"Cod",44
"37662",3,865.952996770136,"Cod",44
"37663",3,927.805665155418,"Cod",45
"37664",3,927.805665155418,"Cod",45
"37665",3,927.805665155418,"Cod",45
"37666",3,992.570002871883,"Cod",46
"37667",3,992.570002871883,"Cod",46
"37668",3,992.570002871883,"Cod",46
"37669",4,1060.31529603157,"Cod",47
"37670",4,1060.31529603157,"Cod",47
"37671",3,1060.31529603157,"Cod",47
"37672",3,1131.11093627793,"Cod",48
"37673",3,1131.11093627793,"Cod",48
"37674",3,1131.11093627793,"Cod",48
"37675",3,1205.02641869547,"Cod",49
"37676",3,1205.02641869547,"Cod",49
"37677",3,1205.02641869547,"Cod",49
"37678",3,1282.13133980358,"Cod",50
"37679",3,1282.13133980358,"Cod",50
"37680",3,1362.49539562936,"Cod",51
"37681",3,1362.49539562936,"Cod",51
"37682",3,1362.49539562936,"Cod",51
"37683",4,1446.18837985505,"Cod",52
"37684",3,1446.18837985505,"Cod",52
"37685",3,1446.18837985505,"Cod",52
"37686",4,1446.18837985505,"Cod",52
"37687",3,1533.28018203557,"Cod",53
"37688",3,1533.28018203557,"Cod",53
"37689",3,1623.84078588228,"Cod",54
"37690",4,1623.84078588228,"Cod",54
"37691",4,1623.84078588228,"Cod",54
"37692",4,1717.94026760934,"Cod",55
"37693",4,1717.94026760934,"Cod",55
"37694",4,1815.64879433921,"Cod",56
"37695",4,1815.64879433921,"Cod",56
"37696",3,1815.64879433921,"Cod",56
"37697",4,1917.03662256414,"Cod",57
"37698",4,1917.03662256414,"Cod",57
"37699",4,2022.17409666077,"Cod",58
"37700",4,2131.13164745505,"Cod",59
"37701",5,2243.97979083495,"Cod",60
"37702",5,2481.63033620575,"Cod",62
"37703",5,2869.05324142113,"Cod",65
"37704",5,2869.05324142113,"Cod",65
"37705",6,2869.05324142113,"Cod",65
"37706",7,3927.40208849985,"Cod",72
"37707",6,3927.40208849985,"Cod",72
"37708",6,4636.52206586152,"Cod",76
"37709",6,4636.52206586152,"Cod",76
"37710",7,5854.67955163808,"Cod",82
"37711",7,6076.65172807729,"Cod",83
"37712",8,16981.6790916417,"Cod",116
"37713",2,172.21175037244,"Cod",26
"37714",2,172.21175037244,"Cod",26
"37715",2,172.21175037244,"Cod",26
"37716",2,193.366554425623,"Cod",27
"37717",2,240.799985392402,"Cod",29
"37718",2,267.212551949008,"Cod",30
"37719",2,295.511919421018,"Cod",31
"37720",3,295.511919421018,"Cod",31
"37721",2,325.765460560781,"Cod",32
"37722",2,325.765460560781,"Cod",32
"37723",3,392.40531218777,"Cod",34
"37724",3,467.674057887759,"Cod",36
"37725",3,508.714241104477,"Cod",37
"37726",3,552.115887338607,"Cod",38
"37727",3,552.115887338607,"Cod",38
"37728",3,597.947351037502,"Cod",39
"37729",3,646.277112708259,"Cod",40
"37730",3,646.277112708259,"Cod",40
"37731",4,646.277112708259,"Cod",40
"37732",4,697.173775907659,"Cod",41
"37733",4,697.173775907659,"Cod",41
"37734",3,697.173775907659,"Cod",41
"37735",4,750.706064377574,"Cod",42
"37736",3,750.706064377574,"Cod",42
"37737",3,750.706064377574,"Cod",42
"37738",4,806.942819315405,"Cod",43
"37739",4,806.942819315405,"Cod",43
"37740",4,806.942819315405,"Cod",43
"37741",3,865.952996770136,"Cod",44
"37742",3,927.805665155418,"Cod",45
"37743",4,927.805665155418,"Cod",45
"37744",4,927.805665155418,"Cod",45
"37745",3,992.570002871883,"Cod",46
"37746",4,1060.31529603157,"Cod",47
"37747",4,1060.31529603157,"Cod",47
"37748",3,1060.31529603157,"Cod",47
"37749",3,1282.13133980358,"Cod",50
"37750",6,4451.7696188541,"Cod",75
"37751",1,31.8196038176143,"Cod",15
"37752",2,172.21175037244,"Cod",26
"37753",2,172.21175037244,"Cod",26
"37754",2,216.207004073774,"Cod",28
"37755",2,240.799985392402,"Cod",29
"37756",2,295.511919421018,"Cod",31
"37757",3,358.040700474711,"Cod",33
"37758",3,358.040700474711,"Cod",33
"37759",3,358.040700474711,"Cod",33
"37760",3,392.40531218777,"Cod",34
"37761",3,552.115887338607,"Cod",38
"37762",4,2360.78912640864,"Cod",61
"37763",2,193.366554425623,"Cod",27
"37764",2,325.765460560781,"Cod",32
"37765",4,646.277112708259,"Cod",40
"37766",4,927.805665155418,"Cod",45
"37767",5,2243.97979083495,"Cod",60
"37768",5,2360.78912640864,"Cod",61
"37769",6,2481.63033620575,"Cod",62
"37770",7,4826.37573619248,"Cod",77
"37771",7,8616.62623241073,"Cod",93
"37772",1,152.675879097484,"Cod",25
"37773",1,172.21175037244,"Cod",26
"37774",2,193.366554425623,"Cod",27
"37775",2,216.207004073774,"Cod",28
"37776",2,216.207004073774,"Cod",28
"37777",2,240.799985392402,"Cod",29
"37778",2,240.799985392402,"Cod",29
"37779",2,240.799985392402,"Cod",29
"37780",2,267.212551949008,"Cod",30
"37781",2,267.212551949008,"Cod",30
"37782",2,267.212551949008,"Cod",30
"37783",2,267.212551949008,"Cod",30
"37784",2,295.511919421018,"Cod",31
"37785",2,295.511919421018,"Cod",31
"37786",2,295.511919421018,"Cod",31
"37787",2,325.765460560781,"Cod",32
"37788",2,325.765460560781,"Cod",32
"37789",2,325.765460560781,"Cod",32
"37790",2,358.040700474711,"Cod",33
"37791",2,358.040700474711,"Cod",33
"37792",2,358.040700474711,"Cod",33
"37793",2,392.40531218777,"Cod",34
"37794",2,392.40531218777,"Cod",34
"37795",2,392.40531218777,"Cod",34
"37796",2,428.927112467869,"Cod",35
"37797",2,428.927112467869,"Cod",35
"37798",2,428.927112467869,"Cod",35
"37799",2,467.674057887759,"Cod",36
"37800",3,467.674057887759,"Cod",36
"37801",3,467.674057887759,"Cod",36
"37802",3,508.714241104477,"Cod",37
"37803",3,508.714241104477,"Cod",37
"37804",3,508.714241104477,"Cod",37
"37805",3,552.115887338607,"Cod",38
"37806",3,552.115887338607,"Cod",38
"37807",3,552.115887338607,"Cod",38
"37808",3,597.947351037502,"Cod",39
"37809",3,597.947351037502,"Cod",39
"37810",3,597.947351037502,"Cod",39
"37811",3,646.277112708259,"Cod",40
"37812",3,646.277112708259,"Cod",40
"37813",3,646.277112708259,"Cod",40
"37814",3,697.173775907659,"Cod",41
"37815",3,697.173775907659,"Cod",41
"37816",3,697.173775907659,"Cod",41
"37817",3,750.706064377574,"Cod",42
"37818",3,750.706064377574,"Cod",42
"37819",3,750.706064377574,"Cod",42
"37820",3,750.706064377574,"Cod",42
"37821",3,806.942819315405,"Cod",43
"37822",3,806.942819315405,"Cod",43
"37823",4,865.952996770136,"Cod",44
"37824",4,865.952996770136,"Cod",44
"37825",3,927.805665155418,"Cod",45
"37826",4,927.805665155418,"Cod",45
"37827",4,927.805665155418,"Cod",45
"37828",3,927.805665155418,"Cod",45
"37829",3,992.570002871883,"Cod",46
"37830",4,1060.31529603157,"Cod",47
"37831",4,1060.31529603157,"Cod",47
"37832",3,1131.11093627793,"Cod",48
"37833",4,1131.11093627793,"Cod",48
"37834",4,1131.11093627793,"Cod",48
"37835",3,1131.11093627793,"Cod",48
"37836",4,1205.02641869547,"Cod",49
"37837",4,1205.02641869547,"Cod",49
"37838",3,1205.02641869547,"Cod",49
"37839",3,1205.02641869547,"Cod",49
"37840",4,1282.13133980358,"Cod",50
"37841",4,1282.13133980358,"Cod",50
"37842",4,1282.13133980358,"Cod",50
"37843",4,1446.18837985505,"Cod",52
"37844",4,1446.18837985505,"Cod",52
"37845",4,1533.28018203557,"Cod",53
"37846",4,1533.28018203557,"Cod",53
"37847",4,1623.84078588228,"Cod",54
"37848",4,1717.94026760934,"Cod",55
"37849",4,1815.64879433921,"Cod",56
"37850",4,1815.64879433921,"Cod",56
"37851",4,1815.64879433921,"Cod",56
"37852",4,1917.03662256414,"Cod",57
"37853",7,7272.04246354403,"Cod",88
"37854",7,8060.30873792182,"Cod",91
"37855",2,172.21175037244,"Cod",26
"37856",2,193.366554425623,"Cod",27
"37857",2,216.207004073774,"Cod",28
"37858",2,240.799985392402,"Cod",29
"37859",3,240.799985392402,"Cod",29
"37860",3,240.799985392402,"Cod",29
"37861",2,267.212551949008,"Cod",30
"37862",2,267.212551949008,"Cod",30
"37863",3,325.765460560781,"Cod",32
"37864",3,428.927112467869,"Cod",35
"37865",3,467.674057887759,"Cod",36
"37866",3,806.942819315405,"Cod",43
"37867",4,865.952996770136,"Cod",44
"37868",4,927.805665155418,"Cod",45
"37869",4,992.570002871883,"Cod",46
"37870",5,2022.17409666077,"Cod",58
"37871",5,3148.79398386356,"Cod",67
"37872",1,6.63161196840701,"Cod",9
"37873",1,12.2792020652062,"Cod",11
"37874",1,25.7458759404897,"Cod",14
"37875",1,31.8196038176143,"Cod",15
"37876",1,31.8196038176143,"Cod",15
"37877",1,31.8196038176143,"Cod",15
"37878",1,38.7920695225605,"Cod",16
"37879",1,38.7920695225605,"Cod",16
"37880",1,38.7920695225605,"Cod",16
"37881",1,46.7275263780455,"Cod",17
"37882",1,46.7275263780455,"Cod",17
"37883",2,46.7275263780455,"Cod",17
"37884",1,55.69050978041,"Cod",18
"37885",1,55.69050978041,"Cod",18
"37886",1,55.69050978041,"Cod",18
"37887",1,65.7458217003128,"Cod",19
"37888",1,65.7458217003128,"Cod",19
"37889",1,65.7458217003128,"Cod",19
"37890",1,76.9585168540015,"Cod",20
"37891",1,76.9585168540015,"Cod",20
"37892",1,76.9585168540015,"Cod",20
"37893",1,89.3938902860119,"Cod",21
"37894",1,89.3938902860119,"Cod",21
"37895",1,89.3938902860119,"Cod",21
"37896",1,103.117466155406,"Cod",22
"37897",2,103.117466155406,"Cod",22
"37898",1,103.117466155406,"Cod",22
"37899",1,118.194987556792,"Cod",23
"37900",1,118.194987556792,"Cod",23
"37901",1,118.194987556792,"Cod",23
"37902",1,134.692407237676,"Cod",24
"37903",1,134.692407237676,"Cod",24
"37904",1,134.692407237676,"Cod",24
"37905",1,152.675879097484,"Cod",25
"37906",1,152.675879097484,"Cod",25
"37907",2,152.675879097484,"Cod",25
"37908",1,152.675879097484,"Cod",25
"37909",1,172.21175037244,"Cod",26
"37910",2,172.21175037244,"Cod",26
"37911",2,172.21175037244,"Cod",26
"37912",2,193.366554425623,"Cod",27
"37913",2,193.366554425623,"Cod",27
"37914",2,193.366554425623,"Cod",27
"37915",2,216.207004073774,"Cod",28
"37916",1,216.207004073774,"Cod",28
"37917",2,216.207004073774,"Cod",28
"37918",2,240.799985392402,"Cod",29
"37919",2,240.799985392402,"Cod",29
"37920",1,240.799985392402,"Cod",29
"37921",2,267.212551949008,"Cod",30
"37922",2,267.212551949008,"Cod",30
"37923",2,267.212551949008,"Cod",30
"37924",2,295.511919421018,"Cod",31
"37925",2,295.511919421018,"Cod",31
"37926",3,295.511919421018,"Cod",31
"37927",3,295.511919421018,"Cod",31
"37928",2,325.765460560781,"Cod",32
"37929",3,325.765460560781,"Cod",32
"37930",3,325.765460560781,"Cod",32
"37931",2,358.040700474711,"Cod",33
"37932",2,358.040700474711,"Cod",33
"37933",3,358.040700474711,"Cod",33
"37934",2,392.40531218777,"Cod",34
"37935",3,392.40531218777,"Cod",34
"37936",2,392.40531218777,"Cod",34
"37937",3,428.927112467869,"Cod",35
"37938",2,428.927112467869,"Cod",35
"37939",3,428.927112467869,"Cod",35
"37940",2,467.674057887759,"Cod",36
"37941",3,467.674057887759,"Cod",36
"37942",3,552.115887338607,"Cod",38
"37943",2,597.947351037502,"Cod",39
"37944",3,597.947351037502,"Cod",39
"37945",3,597.947351037502,"Cod",39
"37946",2,646.277112708259,"Cod",40
"37947",3,646.277112708259,"Cod",40
"37948",2,697.173775907659,"Cod",41
"37949",3,697.173775907659,"Cod",41
"37950",3,750.706064377574,"Cod",42
"37951",3,750.706064377574,"Cod",42
"37952",3,750.706064377574,"Cod",42
"37953",3,865.952996770136,"Cod",44
"37954",4,992.570002871883,"Cod",46
"37955",3,992.570002871883,"Cod",46
"37956",4,1815.64879433921,"Cod",56
"37957",5,4451.7696188541,"Cod",75
"37958",1,20.5069321393054,"Cod",13
"37959",1,46.7275263780455,"Cod",17
"37960",1,65.7458217003128,"Cod",19
"37961",1,65.7458217003128,"Cod",19
"37962",1,76.9585168540015,"Cod",20
"37963",1,76.9585168540015,"Cod",20
"37964",1,76.9585168540015,"Cod",20
"37965",1,89.3938902860119,"Cod",21
"37966",1,89.3938902860119,"Cod",21
"37967",1,89.3938902860119,"Cod",21
"37968",1,89.3938902860119,"Cod",21
"37969",1,103.117466155406,"Cod",22
"37970",1,103.117466155406,"Cod",22
"37971",1,118.194987556792,"Cod",23
"37972",2,118.194987556792,"Cod",23
"37973",1,134.692407237676,"Cod",24
"37974",1,134.692407237676,"Cod",24
"37975",1,134.692407237676,"Cod",24
"37976",1,152.675879097484,"Cod",25
"37977",1,152.675879097484,"Cod",25
"37978",2,172.21175037244,"Cod",26
"37979",2,193.366554425623,"Cod",27
"37980",2,216.207004073774,"Cod",28
"37981",2,267.212551949008,"Cod",30
"37982",2,267.212551949008,"Cod",30
"37983",2,295.511919421018,"Cod",31
"37984",2,325.765460560781,"Cod",32
"37985",3,325.765460560781,"Cod",32
"37986",2,325.765460560781,"Cod",32
"37987",2,392.40531218777,"Cod",34
"37988",3,428.927112467869,"Cod",35
"37989",3,1131.11093627793,"Cod",48
"37990",4,1623.84078588228,"Cod",54
"37991",1,38.7920695225605,"Cod",16
"37992",2,89.3938902860119,"Cod",21
"37993",2,118.194987556792,"Cod",23
"37994",2,134.692407237676,"Cod",24
"37995",2,134.692407237676,"Cod",24
"37996",2,152.675879097484,"Cod",25
"37997",2,193.366554425623,"Cod",27
"37998",2,240.799985392402,"Cod",29
"37999",2,240.799985392402,"Cod",29
"38000",2,240.799985392402,"Cod",29
"38001",3,240.799985392402,"Cod",29
"38002",2,267.212551949008,"Cod",30
"38003",2,325.765460560781,"Cod",32
"38004",2,325.765460560781,"Cod",32
"38005",3,358.040700474711,"Cod",33
"38006",3,428.927112467869,"Cod",35
"38007",3,508.714241104477,"Cod",37
"38008",1,20.5069321393054,"Cod",13
"38009",1,38.7920695225605,"Cod",16
"38010",1,46.7275263780455,"Cod",17
"38011",1,55.69050978041,"Cod",18
"38012",1,55.69050978041,"Cod",18
"38013",1,65.7458217003128,"Cod",19
"38014",1,65.7458217003128,"Cod",19
"38015",1,76.9585168540015,"Cod",20
"38016",1,76.9585168540015,"Cod",20
"38017",2,89.3938902860119,"Cod",21
"38018",2,89.3938902860119,"Cod",21
"38019",1,103.117466155406,"Cod",22
"38020",1,103.117466155406,"Cod",22
"38021",1,103.117466155406,"Cod",22
"38022",2,118.194987556792,"Cod",23
"38023",2,118.194987556792,"Cod",23
"38024",1,134.692407237676,"Cod",24
"38025",2,152.675879097484,"Cod",25
"38026",2,152.675879097484,"Cod",25
"38027",2,172.21175037244,"Cod",26
"38028",2,172.21175037244,"Cod",26
"38029",2,172.21175037244,"Cod",26
"38030",2,193.366554425623,"Cod",27
"38031",2,193.366554425623,"Cod",27
"38032",2,193.366554425623,"Cod",27
"38033",2,216.207004073774,"Cod",28
"38034",2,216.207004073774,"Cod",28
"38035",2,216.207004073774,"Cod",28
"38036",2,240.799985392402,"Cod",29
"38037",2,240.799985392402,"Cod",29
"38038",2,240.799985392402,"Cod",29
"38039",2,267.212551949008,"Cod",30
"38040",2,267.212551949008,"Cod",30
"38041",2,267.212551949008,"Cod",30
"38042",2,295.511919421018,"Cod",31
"38043",3,295.511919421018,"Cod",31
"38044",2,295.511919421018,"Cod",31
"38045",2,325.765460560781,"Cod",32
"38046",2,325.765460560781,"Cod",32
"38047",2,358.040700474711,"Cod",33
"38048",2,358.040700474711,"Cod",33
"38049",2,358.040700474711,"Cod",33
"38050",2,392.40531218777,"Cod",34
"38051",3,392.40531218777,"Cod",34
"38052",3,392.40531218777,"Cod",34
"38053",3,428.927112467869,"Cod",35
"38054",2,428.927112467869,"Cod",35
"38055",3,428.927112467869,"Cod",35
"38056",2,428.927112467869,"Cod",35
"38057",3,467.674057887759,"Cod",36
"38058",2,467.674057887759,"Cod",36
"38059",3,467.674057887759,"Cod",36
"38060",3,508.714241104477,"Cod",37
"38061",2,508.714241104477,"Cod",37
"38062",3,508.714241104477,"Cod",37
"38063",3,552.115887338607,"Cod",38
"38064",2,597.947351037502,"Cod",39
"38065",3,597.947351037502,"Cod",39
"38066",3,597.947351037502,"Cod",39
"38067",2,646.277112708259,"Cod",40
"38068",3,646.277112708259,"Cod",40
"38069",3,646.277112708259,"Cod",40
"38070",3,697.173775907659,"Cod",41
"38071",3,697.173775907659,"Cod",41
"38072",3,697.173775907659,"Cod",41
"38073",3,750.706064377574,"Cod",42
"38074",3,806.942819315405,"Cod",43
"38075",3,806.942819315405,"Cod",43
"38076",3,806.942819315405,"Cod",43
"38077",3,865.952996770136,"Cod",44
"38078",4,865.952996770136,"Cod",44
"38079",4,865.952996770136,"Cod",44
"38080",3,927.805665155418,"Cod",45
"38081",4,992.570002871883,"Cod",46
"38082",3,992.570002871883,"Cod",46
"38083",4,1060.31529603157,"Cod",47
"38084",5,1717.94026760934,"Cod",55
"38085",7,7791.46468698911,"Cod",90
"38086",1,16.0391381478273,"Cod",12
"38087",1,20.5069321393054,"Cod",13
"38088",1,46.7275263780455,"Cod",17
"38089",1,46.7275263780455,"Cod",17
"38090",1,55.69050978041,"Cod",18
"38091",1,65.7458217003128,"Cod",19
"38092",1,65.7458217003128,"Cod",19
"38093",1,76.9585168540015,"Cod",20
"38094",2,118.194987556792,"Cod",23
"38095",2,134.692407237676,"Cod",24
"38096",2,152.675879097484,"Cod",25
"38097",2,172.21175037244,"Cod",26
"38098",2,172.21175037244,"Cod",26
"38099",2,193.366554425623,"Cod",27
"38100",2,193.366554425623,"Cod",27
"38101",2,193.366554425623,"Cod",27
"38102",2,216.207004073774,"Cod",28
"38103",2,216.207004073774,"Cod",28
"38104",2,216.207004073774,"Cod",28
"38105",2,240.799985392402,"Cod",29
"38106",2,240.799985392402,"Cod",29
"38107",2,240.799985392402,"Cod",29
"38108",2,267.212551949008,"Cod",30
"38109",2,267.212551949008,"Cod",30
"38110",2,267.212551949008,"Cod",30
"38111",2,295.511919421018,"Cod",31
"38112",2,325.765460560781,"Cod",32
"38113",2,358.040700474711,"Cod",33
"38114",2,358.040700474711,"Cod",33
"38115",2,358.040700474711,"Cod",33
"38116",3,358.040700474711,"Cod",33
"38117",3,392.40531218777,"Cod",34
"38118",3,392.40531218777,"Cod",34
"38119",2,392.40531218777,"Cod",34
"38120",2,428.927112467869,"Cod",35
"38121",3,428.927112467869,"Cod",35
"38122",2,428.927112467869,"Cod",35
"38123",2,467.674057887759,"Cod",36
"38124",4,508.714241104477,"Cod",37
"38125",2,552.115887338607,"Cod",38
"38126",2,552.115887338607,"Cod",38
"38127",4,552.115887338607,"Cod",38
"38128",2,597.947351037502,"Cod",39
"38129",2,597.947351037502,"Cod",39
